香山美墅,http://nj.lianjia.com/ershoufang/103101107758.html,香山美墅 4室2厅 472万,4室2厅,32794,472,143.93,低楼层/共6层,南 北,精装,2009,,江宁,将军大道,近S1机场线翠屏山站
中华公寓,http://nj.lianjia.com/ershoufang/103101049623.html,中华公寓  4房 2厅 南北通透 张府园地铁,4室2厅,32062,560,174.66,中楼层/共11层,南 北,其他,2002,,秦淮,升州路,近1号线张府园站
清江西苑,http://nj.lianjia.com/ershoufang/103100661898.html,清江西苑   2006年房龄 电梯四房 不临马路 小区里面,4室2厅,38413,695,180.93,中楼层/共26层,南 北,平层/精装,2006,,鼓楼,定淮门大街,N/A
银城西堤国际二区,http://nj.lianjia.com/ershoufang/103100565421.html,奥体西堤国际 顶跃户型 居家精装 采光好视野开阔,4室2厅,47261,760,160.81,高楼层/共11层,南,平层/精装,2008,,建邺,奥体,近2号线奥体东站
聚福园二期,http://nj.lianjia.com/ershoufang/103101051555.html,带产权车位 位置好 采光佳 银城物业 带露台,5室2厅,37741,699,185.21,高楼层/共6层,南 西 北,跃层/精装,2002,,鼓楼,龙江,近4号线龙江站
腾达雅苑,http://nj.lianjia.com/ershoufang/103100885849.html,腾达雅苑 满五年 有露台 精装修 四房朝南 西边户,5室3厅,24299,369,151.86,高楼层/共6层,南 北,精装,2002,,建邺,应天西路,N/A
亚东国际公寓,http://nj.lianjia.com/ershoufang/103101063933.html,亚东国际公寓 4室2厅 438万,4室2厅,33932,438,129.08,高楼层/共27层,南 北,平层/简装,2009,,雨花台,能仁里,近1号线中华门站
金川花苑,http://nj.lianjia.com/ershoufang/103089716135.html,金川花苑 5室2厅 330万,5室2厅,35148,330,93.89,高楼层/共6层,南 北,精装,2003,,鼓楼,建宁路,N/A
方山熙园,http://nj.lianjia.com/ershoufang/103100287947.html,纯毛坯  满两年  配套齐全 交通方便 采光充足,6室3厅,14591,390,267.28,高楼层/共4层,南 北,毛坯,2007,,江宁,江宁大学城,N/A
威尼斯水城第一街区,http://nj.lianjia.com/ershoufang/103100806920.html,威尼斯水城一街区 满五年 顶层复式 精装修,4室2厅,20583,380,184.62,高楼层/共11层,南 北,跃层/精装,2015,,浦口,桥北,近3号线柳洲东路站
华汇康城,http://nj.lianjia.com/ershoufang/103100726873.html,华汇康城顶楼带阁楼全新装修环境优美采光充足,5室3厅,18857,380,201.52,高楼层/共11层,南 北,跃层/精装,2009,,江宁,麒麟镇,N/A
新河二村,http://nj.lianjia.com/ershoufang/103100566511.html,新河二村 居家装修 南北通透的户型 顶楼带阁楼,4室3厅,28928,480,165.93,高楼层/共6层,南 北,平层/精装,2005,,鼓楼,定淮门大街,N/A
